,timestamp,location,cx_id,next_loc,prev_loc
11267,2019-09-04 11:39:00,spices,10100,drinks,dairy
11268,2019-09-04 11:41:00,drinks,10100,fruit,spices
11269,2019-09-04 11:43:00,fruit,10100,dairy,drinks
11270,2019-09-04 11:50:00,dairy,10100,drinks,fruit
11271,2019-09-04 11:53:00,drinks,10100,spices,dairy
11272,2019-09-04 11:55:00,spices,10100,dairy,drinks
11273,2019-09-04 11:59:00,dairy,10100,fruit,spices
11274,2019-09-04 12:03:00,fruit,10100,drinks,dairy
11275,2019-09-04 12:04:00,drinks,10100,checkout,fruit
11276,2019-09-04 12:06:00,checkout,10100,LEFT,drinks
11277,2019-09-04 11:38:00,dairy,10101,fruit,entrance
11278,2019-09-04 11:43:00,fruit,10101,checkout,dairy
11279,2019-09-04 11:50:00,checkout,10101,LEFT,fruit
11280,2019-09-04 11:38:00,fruit,10102,checkout,entrance
11281,2019-09-04 11:40:00,checkout,10102,LEFT,fruit
11282,2019-09-04 11:38:00,dairy,10103,checkout,entrance
11283,2019-09-04 11:39:00,checkout,10103,LEFT,dairy
11284,2019-09-04 11:39:00,dairy,10104,fruit,entrance
11285,2019-09-04 11:49:00,fruit,10104,checkout,dairy
11286,2019-09-04 11:50:00,checkout,10104,LEFT,fruit
11287,2019-09-04 11:39:00,spices,10105,dairy,entrance
11288,2019-09-04 11:40:00,dairy,10105,drinks,spices
11289,2019-09-04 11:48:00,drinks,10105,fruit,dairy
11290,2019-09-04 11:49:00,fruit,10105,dairy,drinks
11291,2019-09-04 11:53:00,dairy,10105,drinks,fruit
11292,2019-09-04 11:54:00,drinks,10105,spices,dairy
11293,2019-09-04 12:00:00,spices,10105,drinks,drinks
11294,2019-09-04 12:02:00,drinks,10105,fruit,spices
11295,2019-09-04 12:03:00,fruit,10105,checkout,drinks
11296,2019-09-04 12:05:00,checkout,10105,LEFT,fruit
11297,2019-09-04 11:39:00,fruit,10106,checkout,entrance
11298,2019-09-04 11:40:00,checkout,10106,LEFT,fruit
11299,2019-09-04 11:40:00,fruit,10107,dairy,entrance
11300,2019-09-04 11:43:00,dairy,10107,checkout,fruit
11301,2019-09-04 11:44:00,checkout,10107,LEFT,dairy
11302,2019-09-04 11:41:00,dairy,10108,checkout,entrance
11303,2019-09-04 11:42:00,checkout,10108,LEFT,dairy
11304,2019-09-04 11:41:00,spices,10109,dairy,entrance
11305,2019-09-04 11:42:00,dairy,10109,spices,spices
11306,2019-09-04 11:48:00,spices,10109,checkout,dairy
11307,2019-09-04 11:49:00,checkout,10109,LEFT,spices
11308,2019-09-04 11:41:00,dairy,10110,checkout,entrance
11309,2019-09-04 11:47:00,checkout,10110,LEFT,dairy
11310,2019-09-04 11:41:00,fruit,10111,checkout,entrance
11311,2019-09-04 11:47:00,checkout,10111,LEFT,fruit
11312,2019-09-04 11:42:00,fruit,10112,checkout,entrance
11313,2019-09-04 11:43:00,checkout,10112,LEFT,fruit
11314,2019-09-04 11:43:00,fruit,10113,dairy,entrance
11315,2019-09-04 11:49:00,dairy,10113,drinks,fruit
11316,2019-09-04 11:52:00,drinks,10113,spices,dairy
11317,2019-09-04 11:53:00,spices,10113,checkout,drinks
11318,2019-09-04 11:54:00,checkout,10113,LEFT,spices
11319,2019-09-04 11:43:00,dairy,10114,checkout,entrance
11320,2019-09-04 11:45:00,checkout,10114,LEFT,dairy
11321,2019-09-04 11:43:00,fruit,10115,dairy,entrance
11322,2019-09-04 11:44:00,dairy,10115,spices,fruit
11323,2019-09-04 11:46:00,spices,10115,drinks,dairy
11324,2019-09-04 11:48:00,drinks,10115,checkout,spices
11325,2019-09-04 11:52:00,checkout,10115,LEFT,drinks
11326,2019-09-04 11:44:00,fruit,10116,dairy,entrance
11327,2019-09-04 11:47:00,dairy,10116,drinks,fruit
11328,2019-09-04 12:02:00,drinks,10116,checkout,dairy
11329,2019-09-04 12:08:00,checkout,10116,LEFT,drinks
11330,2019-09-04 11:44:00,dairy,10117,drinks,entrance
11331,2019-09-04 11:47:00,drinks,10117,fruit,dairy
11332,2019-09-04 11:48:00,fruit,10117,checkout,drinks
11333,2019-09-04 11:50:00,checkout,10117,LEFT,fruit
11334,2019-09-04 11:46:00,fruit,10118,spices,entrance
11335,2019-09-04 11:47:00,spices,10118,checkout,fruit
11336,2019-09-04 11:50:00,checkout,10118,LEFT,spices
11337,2019-09-04 11:46:00,fruit,10119,spices,entrance
11338,2019-09-04 11:50:00,spices,10119,checkout,fruit
11339,2019-09-04 11:51:00,checkout,10119,LEFT,spices
11340,2019-09-04 11:46:00,dairy,10120,checkout,entrance
11341,2019-09-04 11:47:00,checkout,10120,LEFT,dairy
11342,2019-09-04 11:48:00,fruit,10121,checkout,entrance
11343,2019-09-04 11:50:00,checkout,10121,LEFT,fruit
11344,2019-09-04 11:48:00,fruit,10122,checkout,entrance
11345,2019-09-04 11:53:00,checkout,10122,LEFT,fruit
11346,2019-09-04 11:48:00,spices,10123,checkout,entrance
11347,2019-09-04 11:49:00,checkout,10123,LEFT,spices
11348,2019-09-04 11:49:00,fruit,10124,spices,entrance
11349,2019-09-04 11:54:00,spices,10124,drinks,fruit
11350,2019-09-04 11:56:00,drinks,10124,checkout,spices
11351,2019-09-04 11:57:00,checkout,10124,LEFT,drinks
11352,2019-09-04 11:50:00,dairy,10125,checkout,entrance
11353,2019-09-04 11:52:00,checkout,10125,LEFT,dairy
11354,2019-09-04 11:52:00,fruit,10126,dairy,entrance
11355,2019-09-04 11:53:00,dairy,10126,spices,fruit
11356,2019-09-04 11:57:00,spices,10126,dairy,dairy
11357,2019-09-04 11:59:00,dairy,10126,checkout,spices
11358,2019-09-04 12:02:00,checkout,10126,LEFT,dairy
11359,2019-09-04 11:52:00,fruit,10127,checkout,entrance
11360,2019-09-04 11:53:00,checkout,10127,LEFT,fruit
11361,2019-09-04 11:52:00,dairy,10128,checkout,entrance
11362,2019-09-04 11:54:00,checkout,10128,LEFT,dairy
11363,2019-09-04 11:52:00,drinks,10129,spices,entrance
11364,2019-09-04 11:55:00,spices,10129,checkout,drinks
11365,2019-09-04 11:57:00,checkout,10129,LEFT,spices
11366,2019-09-04 11:53:00,dairy,10130,spices,entrance
11367,2019-09-04 11:54:00,spices,10130,drinks,dairy
11368,2019-09-04 11:56:00,drinks,10130,checkout,spices
11369,2019-09-04 11:57:00,checkout,10130,LEFT,drinks
11370,2019-09-04 11:53:00,fruit,10131,dairy,entrance
11371,2019-09-04 11:54:00,dairy,10131,fruit,fruit
11372,2019-09-04 11:57:00,fruit,10131,checkout,dairy
11373,2019-09-04 12:06:00,checkout,10131,LEFT,fruit
11374,2019-09-04 11:53:00,dairy,10132,fruit,entrance
11375,2019-09-04 11:54:00,fruit,10132,checkout,dairy
11376,2019-09-04 12:02:00,checkout,10132,LEFT,fruit
11377,2019-09-04 11:53:00,drinks,10133,checkout,entrance
11378,2019-09-04 11:55:00,checkout,10133,LEFT,drinks
11379,2019-09-04 12:01:00,dairy,10134,spices,entrance
11380,2019-09-04 12:04:00,spices,10134,drinks,dairy
11381,2019-09-04 12:06:00,drinks,10134,checkout,spices
11382,2019-09-04 12:08:00,checkout,10134,LEFT,drinks
11383,2019-09-04 12:02:00,fruit,10135,checkout,entrance
11384,2019-09-04 12:03:00,checkout,10135,LEFT,fruit
11385,2019-09-04 12:02:00,spices,10136,drinks,entrance
11386,2019-09-04 12:04:00,drinks,10136,checkout,spices
11387,2019-09-04 12:06:00,checkout,10136,LEFT,drinks
11388,2019-09-04 12:02:00,spices,10137,dairy,entrance
11389,2019-09-04 12:03:00,dairy,10137,fruit,spices
11390,2019-09-04 12:12:00,fruit,10137,checkout,dairy
11391,2019-09-04 12:15:00,checkout,10137,LEFT,fruit
11392,2019-09-04 12:02:00,drinks,10138,checkout,entrance
11393,2019-09-04 12:05:00,checkout,10138,LEFT,drinks
11394,2019-09-04 12:02:00,fruit,10139,spices,entrance
11395,2019-09-04 12:03:00,spices,10139,drinks,fruit
11396,2019-09-04 12:04:00,drinks,10139,checkout,spices
11397,2019-09-04 12:06:00,checkout,10139,LEFT,drinks
11398,2019-09-04 12:04:00,dairy,10140,spices,entrance
11399,2019-09-04 12:05:00,spices,10140,drinks,dairy
11400,2019-09-04 12:06:00,drinks,10140,checkout,spices
11401,2019-09-04 12:07:00,checkout,10140,LEFT,drinks
11402,2019-09-04 12:04:00,spices,10141,checkout,entrance
11403,2019-09-04 12:06:00,checkout,10141,LEFT,spices
11404,2019-09-04 12:04:00,fruit,10142,dairy,entrance
11405,2019-09-04 12:05:00,dairy,10142,drinks,fruit
11406,2019-09-04 12:07:00,drinks,10142,fruit,dairy
11407,2019-09-04 12:12:00,fruit,10142,spices,drinks
11408,2019-09-04 12:15:00,spices,10142,dairy,fruit
11409,2019-09-04 12:16:00,dairy,10142,checkout,spices
11410,2019-09-04 12:20:00,checkout,10142,LEFT,dairy
11411,2019-09-04 12:04:00,dairy,10143,spices,entrance
11412,2019-09-04 12:08:00,spices,10143,drinks,dairy
11413,2019-09-04 12:09:00,drinks,10143,spices,spices
11414,2019-09-04 12:11:00,spices,10143,checkout,drinks
11415,2019-09-04 12:12:00,checkout,10143,LEFT,spices
11416,2019-09-04 12:04:00,fruit,10144,drinks,entrance
11417,2019-09-04 12:05:00,drinks,10144,checkout,fruit
11418,2019-09-04 12:06:00,checkout,10144,LEFT,drinks
11419,2019-09-04 12:05:00,drinks,10145,dairy,entrance
11420,2019-09-04 12:08:00,dairy,10145,checkout,drinks
11421,2019-09-04 12:10:00,checkout,10145,LEFT,dairy
11422,2019-09-04 12:05:00,fruit,10146,checkout,entrance
11423,2019-09-04 12:07:00,checkout,10146,LEFT,fruit
11424,2019-09-04 12:05:00,dairy,10147,checkout,entrance
11425,2019-09-04 12:11:00,checkout,10147,LEFT,dairy
11426,2019-09-04 12:06:00,fruit,10148,drinks,entrance
11427,2019-09-04 12:08:00,drinks,10148,checkout,fruit
11428,2019-09-04 12:15:00,checkout,10148,LEFT,drinks
11429,2019-09-04 12:06:00,dairy,10149,drinks,entrance
11430,2019-09-04 12:10:00,drinks,10149,fruit,dairy
11431,2019-09-04 12:12:00,fruit,10149,checkout,drinks
11432,2019-09-04 12:13:00,checkout,10149,LEFT,fruit
11433,2019-09-04 12:06:00,dairy,10150,drinks,entrance
11434,2019-09-04 12:08:00,drinks,10150,checkout,dairy
11435,2019-09-04 12:09:00,checkout,10150,LEFT,drinks
11436,2019-09-04 12:07:00,drinks,10151,fruit,entrance
11437,2019-09-04 12:08:00,fruit,10151,checkout,drinks
11438,2019-09-04 12:09:00,checkout,10151,LEFT,fruit
11439,2019-09-04 12:07:00,fruit,10152,dairy,entrance
11440,2019-09-04 12:08:00,dairy,10152,drinks,fruit
11441,2019-09-04 12:17:00,drinks,10152,fruit,dairy
11442,2019-09-04 12:18:00,fruit,10152,checkout,drinks
11443,2019-09-04 12:20:00,checkout,10152,LEFT,fruit
11444,2019-09-04 12:07:00,dairy,10153,checkout,entrance
11445,2019-09-04 12:08:00,checkout,10153,LEFT,dairy
11446,2019-09-04 12:10:00,spices,10154,drinks,entrance
11447,2019-09-04 12:11:00,drinks,10154,spices,spices
11448,2019-09-04 12:14:00,spices,10154,checkout,drinks
11449,2019-09-04 12:15:00,checkout,10154,LEFT,spices
11450,2019-09-04 12:13:00,dairy,10155,checkout,entrance
11451,2019-09-04 12:14:00,checkout,10155,LEFT,dairy
11452,2019-09-04 12:13:00,drinks,10156,checkout,entrance
11453,2019-09-04 12:17:00,checkout,10156,LEFT,drinks
11454,2019-09-04 12:13:00,spices,10157,fruit,entrance
11455,2019-09-04 12:14:00,fruit,10157,spices,spices
11456,2019-09-04 12:15:00,spices,10157,dairy,fruit
11457,2019-09-04 12:16:00,dairy,10157,fruit,spices
11458,2019-09-04 12:17:00,fruit,10157,checkout,dairy
11459,2019-09-04 12:20:00,checkout,10157,LEFT,fruit
11460,2019-09-04 12:13:00,drinks,10158,checkout,entrance
11461,2019-09-04 12:14:00,checkout,10158,LEFT,drinks
11462,2019-09-04 12:13:00,dairy,10159,drinks,entrance
11463,2019-09-04 12:18:00,drinks,10159,spices,dairy
11464,2019-09-04 12:19:00,spices,10159,dairy,drinks
11465,2019-09-04 12:20:00,dairy,10159,checkout,spices
11466,2019-09-04 12:21:00,checkout,10159,LEFT,dairy
11467,2019-09-04 12:13:00,spices,10160,dairy,entrance
11468,2019-09-04 12:14:00,dairy,10160,fruit,spices
11469,2019-09-04 12:15:00,fruit,10160,checkout,dairy
11470,2019-09-04 12:19:00,checkout,10160,LEFT,fruit
11471,2019-09-04 12:16:00,fruit,10161,checkout,entrance
11472,2019-09-04 12:17:00,checkout,10161,LEFT,fruit
11473,2019-09-04 12:18:00,fruit,10162,checkout,entrance
11474,2019-09-04 12:21:00,checkout,10162,LEFT,fruit
11475,2019-09-04 12:19:00,fruit,10163,checkout,entrance
11476,2019-09-04 12:25:00,checkout,10163,LEFT,fruit
11477,2019-09-04 12:19:00,fruit,10164,checkout,entrance
11478,2019-09-04 12:21:00,checkout,10164,LEFT,fruit
11479,2019-09-04 12:19:00,fruit,10165,spices,entrance
11480,2019-09-04 12:21:00,spices,10165,checkout,fruit
11481,2019-09-04 12:22:00,checkout,10165,LEFT,spices
11482,2019-09-04 12:21:00,spices,10166,drinks,entrance
11483,2019-09-04 12:22:00,drinks,10166,fruit,spices
11484,2019-09-04 12:24:00,fruit,10166,drinks,drinks
11485,2019-09-04 12:25:00,drinks,10166,spices,fruit
11486,2019-09-04 12:26:00,spices,10166,checkout,drinks
11487,2019-09-04 12:27:00,checkout,10166,LEFT,spices
11488,2019-09-04 12:21:00,fruit,10167,dairy,entrance
11489,2019-09-04 12:25:00,dairy,10167,drinks,fruit
11490,2019-09-04 12:35:00,drinks,10167,fruit,dairy
11491,2019-09-04 12:37:00,fruit,10167,spices,drinks
11492,2019-09-04 12:39:00,spices,10167,drinks,fruit
11493,2019-09-04 12:41:00,drinks,10167,checkout,spices
11494,2019-09-04 12:42:00,checkout,10167,LEFT,drinks
11495,2019-09-04 12:21:00,fruit,10168,spices,entrance
11496,2019-09-04 12:22:00,spices,10168,checkout,fruit
11497,2019-09-04 12:23:00,checkout,10168,LEFT,spices
11498,2019-09-04 12:22:00,dairy,10169,fruit,entrance
11499,2019-09-04 12:26:00,fruit,10169,checkout,dairy
11500,2019-09-04 12:27:00,checkout,10169,LEFT,fruit
11501,2019-09-04 12:22:00,drinks,10170,checkout,entrance
11502,2019-09-04 12:27:00,checkout,10170,LEFT,drinks
11503,2019-09-04 12:22:00,dairy,10171,checkout,entrance
11504,2019-09-04 12:23:00,checkout,10171,LEFT,dairy
11505,2019-09-04 12:22:00,fruit,10172,checkout,entrance
11506,2019-09-04 12:23:00,checkout,10172,LEFT,fruit
11507,2019-09-04 12:25:00,dairy,10173,drinks,entrance
11508,2019-09-04 12:26:00,drinks,10173,checkout,dairy
11509,2019-09-04 12:31:00,checkout,10173,LEFT,drinks
11510,2019-09-04 12:26:00,dairy,10174,drinks,entrance
11511,2019-09-04 12:35:00,drinks,10174,checkout,dairy
11512,2019-09-04 12:38:00,checkout,10174,LEFT,drinks
11513,2019-09-04 12:26:00,fruit,10175,drinks,entrance
11514,2019-09-04 12:27:00,drinks,10175,checkout,fruit
11515,2019-09-04 12:28:00,checkout,10175,LEFT,drinks
11516,2019-09-04 12:26:00,fruit,10176,drinks,entrance
11517,2019-09-04 12:27:00,drinks,10176,checkout,fruit
11518,2019-09-04 12:28:00,checkout,10176,LEFT,drinks
11519,2019-09-04 12:26:00,fruit,10177,checkout,entrance
11520,2019-09-04 12:27:00,checkout,10177,LEFT,fruit
11521,2019-09-04 12:26:00,fruit,10178,checkout,entrance
11522,2019-09-04 12:29:00,checkout,10178,LEFT,fruit
11523,2019-09-04 12:26:00,fruit,10179,checkout,entrance
11524,2019-09-04 12:28:00,checkout,10179,LEFT,fruit
11525,2019-09-04 12:27:00,dairy,10180,fruit,entrance
11526,2019-09-04 12:31:00,fruit,10180,drinks,dairy
11527,2019-09-04 12:34:00,drinks,10180,checkout,fruit
11528,2019-09-04 12:36:00,checkout,10180,LEFT,drinks
11529,2019-09-04 12:27:00,dairy,10181,checkout,entrance
11530,2019-09-04 12:29:00,checkout,10181,LEFT,dairy
11531,2019-09-04 12:27:00,fruit,10182,checkout,entrance
11532,2019-09-04 12:28:00,checkout,10182,LEFT,fruit
11533,2019-09-04 12:30:00,dairy,10183,checkout,entrance
11534,2019-09-04 12:31:00,checkout,10183,LEFT,dairy
11535,2019-09-04 12:30:00,dairy,10184,checkout,entrance
11536,2019-09-04 12:31:00,checkout,10184,LEFT,dairy
11537,2019-09-04 12:30:00,fruit,10185,checkout,entrance
11538,2019-09-04 12:33:00,checkout,10185,LEFT,fruit
11539,2019-09-04 12:30:00,spices,10186,drinks,entrance
11540,2019-09-04 12:31:00,drinks,10186,spices,spices
11541,2019-09-04 12:37:00,spices,10186,dairy,drinks
11542,2019-09-04 12:39:00,dairy,10186,checkout,spices
11543,2019-09-04 12:41:00,checkout,10186,LEFT,dairy
11544,2019-09-04 12:30:00,dairy,10187,spices,entrance
11545,2019-09-04 12:43:00,spices,10187,checkout,dairy
11546,2019-09-04 12:45:00,checkout,10187,LEFT,spices
11547,2019-09-04 12:31:00,drinks,10188,checkout,entrance
11548,2019-09-04 12:33:00,checkout,10188,LEFT,drinks
11549,2019-09-04 12:37:00,fruit,10189,checkout,entrance
11550,2019-09-04 12:38:00,checkout,10189,LEFT,fruit
11551,2019-09-04 12:37:00,drinks,10190,checkout,entrance
11552,2019-09-04 12:46:00,checkout,10190,LEFT,drinks
11553,2019-09-04 12:37:00,fruit,10191,drinks,entrance
11554,2019-09-04 12:41:00,drinks,10191,fruit,fruit
11555,2019-09-04 12:45:00,fruit,10191,spices,drinks
11556,2019-09-04 12:46:00,spices,10191,checkout,fruit
11557,2019-09-04 12:48:00,checkout,10191,LEFT,spices
11558,2019-09-04 12:37:00,fruit,10192,checkout,entrance
11559,2019-09-04 12:39:00,checkout,10192,LEFT,fruit
11560,2019-09-04 12:38:00,drinks,10193,checkout,entrance
11561,2019-09-04 12:40:00,checkout,10193,LEFT,drinks
11562,2019-09-04 12:38:00,fruit,10194,checkout,entrance
11563,2019-09-04 12:39:00,checkout,10194,LEFT,fruit
11564,2019-09-04 12:38:00,fruit,10195,spices,entrance
11565,2019-09-04 12:40:00,spices,10195,drinks,fruit
11566,2019-09-04 12:42:00,drinks,10195,fruit,spices
11567,2019-09-04 12:44:00,fruit,10195,dairy,drinks
11568,2019-09-04 12:47:00,dairy,10195,fruit,fruit
11569,2019-09-04 12:48:00,fruit,10195,spices,dairy
11570,2019-09-04 12:50:00,spices,10195,drinks,fruit
11571,2019-09-04 12:52:00,drinks,10195,fruit,spices
11572,2019-09-04 12:53:00,fruit,10195,checkout,drinks
11573,2019-09-04 12:56:00,checkout,10195,LEFT,fruit
11574,2019-09-04 12:39:00,dairy,10196,checkout,entrance
11575,2019-09-04 12:45:00,checkout,10196,LEFT,dairy
11576,2019-09-04 12:39:00,drinks,10197,fruit,entrance
11577,2019-09-04 12:42:00,fruit,10197,dairy,drinks
11578,2019-09-04 12:43:00,dairy,10197,fruit,fruit
11579,2019-09-04 12:44:00,fruit,10197,checkout,dairy
11580,2019-09-04 12:49:00,checkout,10197,LEFT,fruit
11581,2019-09-04 12:39:00,spices,10198,dairy,entrance
11582,2019-09-04 12:40:00,dairy,10198,checkout,spices
11583,2019-09-04 12:43:00,checkout,10198,LEFT,dairy
11584,2019-09-04 12:39:00,spices,10199,checkout,entrance
11585,2019-09-04 12:42:00,checkout,10199,LEFT,spices
11586,2019-09-04 12:40:00,fruit,10200,spices,entrance
11587,2019-09-04 12:43:00,spices,10200,checkout,fruit
11588,2019-09-04 12:45:00,checkout,10200,LEFT,spices
11589,2019-09-04 12:41:00,fruit,10201,dairy,entrance
11590,2019-09-04 12:42:00,dairy,10201,checkout,fruit
11591,2019-09-04 12:43:00,checkout,10201,LEFT,dairy
11592,2019-09-04 12:41:00,drinks,10202,checkout,entrance
11593,2019-09-04 12:42:00,checkout,10202,LEFT,drinks
11594,2019-09-04 12:41:00,dairy,10203,checkout,entrance
11595,2019-09-04 12:43:00,checkout,10203,LEFT,dairy
11596,2019-09-04 12:41:00,spices,10204,drinks,entrance
11597,2019-09-04 12:42:00,drinks,10204,checkout,spices
11598,2019-09-04 12:43:00,checkout,10204,LEFT,drinks
11599,2019-09-04 12:42:00,fruit,10205,checkout,entrance
11600,2019-09-04 12:43:00,checkout,10205,LEFT,fruit
11601,2019-09-04 12:43:00,fruit,10206,checkout,entrance
11602,2019-09-04 12:45:00,checkout,10206,LEFT,fruit
11603,2019-09-04 12:43:00,fruit,10207,spices,entrance
11604,2019-09-04 12:49:00,spices,10207,fruit,fruit
11605,2019-09-04 12:50:00,fruit,10207,dairy,spices
11606,2019-09-04 12:52:00,dairy,10207,checkout,fruit
11607,2019-09-04 12:57:00,checkout,10207,LEFT,dairy
11608,2019-09-04 12:47:00,fruit,10208,checkout,entrance
11609,2019-09-04 12:50:00,checkout,10208,LEFT,fruit
11610,2019-09-04 12:48:00,fruit,10209,checkout,entrance
11611,2019-09-04 12:50:00,checkout,10209,LEFT,fruit
11612,2019-09-04 12:48:00,dairy,10210,checkout,entrance
11613,2019-09-04 12:57:00,checkout,10210,LEFT,dairy
11614,2019-09-04 12:49:00,spices,10211,checkout,entrance
11615,2019-09-04 12:50:00,checkout,10211,LEFT,spices
11616,2019-09-04 12:50:00,fruit,10212,spices,entrance
11617,2019-09-04 12:52:00,spices,10212,drinks,fruit
11618,2019-09-04 12:54:00,drinks,10212,checkout,spices
11619,2019-09-04 12:55:00,checkout,10212,LEFT,drinks
11620,2019-09-04 12:50:00,fruit,10213,dairy,entrance
11621,2019-09-04 12:52:00,dairy,10213,drinks,fruit
11622,2019-09-04 12:53:00,drinks,10213,spices,dairy
11623,2019-09-04 12:56:00,spices,10213,fruit,drinks
11624,2019-09-04 12:57:00,fruit,10213,checkout,spices
11625,2019-09-04 12:58:00,checkout,10213,LEFT,fruit
11626,2019-09-04 12:50:00,dairy,10214,checkout,entrance
11627,2019-09-04 12:53:00,checkout,10214,LEFT,dairy
11628,2019-09-04 12:52:00,dairy,10215,fruit,entrance
11629,2019-09-04 12:57:00,fruit,10215,drinks,dairy
11630,2019-09-04 12:58:00,drinks,10215,fruit,fruit
11631,2019-09-04 13:00:00,fruit,10215,checkout,drinks
11632,2019-09-04 13:02:00,checkout,10215,LEFT,fruit
11633,2019-09-04 12:52:00,fruit,10216,checkout,entrance
11634,2019-09-04 12:55:00,checkout,10216,LEFT,fruit
11635,2019-09-04 12:56:00,fruit,10217,checkout,entrance
11636,2019-09-04 12:58:00,checkout,10217,LEFT,fruit
11637,2019-09-04 12:56:00,spices,10218,fruit,entrance
11638,2019-09-04 12:57:00,fruit,10218,drinks,spices
11639,2019-09-04 12:58:00,drinks,10218,checkout,fruit
11640,2019-09-04 13:02:00,checkout,10218,LEFT,drinks
11641,2019-09-04 13:00:00,spices,10219,drinks,entrance
11642,2019-09-04 13:01:00,drinks,10219,checkout,spices
11643,2019-09-04 13:02:00,checkout,10219,LEFT,drinks
11644,2019-09-04 13:00:00,dairy,10220,checkout,entrance
11645,2019-09-04 13:02:00,checkout,10220,LEFT,dairy
11646,2019-09-04 13:00:00,fruit,10221,checkout,entrance
11647,2019-09-04 13:01:00,checkout,10221,LEFT,fruit
11648,2019-09-04 13:04:00,spices,10222,checkout,entrance
11649,2019-09-04 13:05:00,checkout,10222,LEFT,spices
11650,2019-09-04 13:04:00,fruit,10223,checkout,entrance
11651,2019-09-04 13:07:00,checkout,10223,LEFT,fruit
11652,2019-09-04 13:06:00,dairy,10224,spices,entrance
11653,2019-09-04 13:12:00,spices,10224,dairy,dairy
11654,2019-09-04 13:14:00,dairy,10224,fruit,spices
11655,2019-09-04 13:15:00,fruit,10224,dairy,dairy
11656,2019-09-04 13:20:00,dairy,10224,spices,fruit
11657,2019-09-04 13:22:00,spices,10224,dairy,dairy
11658,2019-09-04 13:27:00,dairy,10224,checkout,spices
11659,2019-09-04 13:30:00,checkout,10224,LEFT,dairy
11660,2019-09-04 13:06:00,fruit,10225,spices,entrance
11661,2019-09-04 13:08:00,spices,10225,drinks,fruit
11662,2019-09-04 13:09:00,drinks,10225,checkout,spices
11663,2019-09-04 13:10:00,checkout,10225,LEFT,drinks
11664,2019-09-04 13:07:00,dairy,10226,checkout,entrance
11665,2019-09-04 13:10:00,checkout,10226,LEFT,dairy
11666,2019-09-04 13:07:00,fruit,10227,checkout,entrance
11667,2019-09-04 13:10:00,checkout,10227,LEFT,fruit
11668,2019-09-04 13:07:00,drinks,10228,spices,entrance
11669,2019-09-04 13:12:00,spices,10228,dairy,drinks
11670,2019-09-04 13:13:00,dairy,10228,fruit,spices
11671,2019-09-04 13:15:00,fruit,10228,checkout,dairy
11672,2019-09-04 13:16:00,checkout,10228,LEFT,fruit
11673,2019-09-04 13:07:00,drinks,10229,fruit,entrance
11674,2019-09-04 13:10:00,fruit,10229,drinks,drinks
11675,2019-09-04 13:11:00,drinks,10229,checkout,fruit
11676,2019-09-04 13:12:00,checkout,10229,LEFT,drinks
11677,2019-09-04 13:07:00,spices,10230,checkout,entrance
11678,2019-09-04 13:08:00,checkout,10230,LEFT,spices
11679,2019-09-04 13:09:00,fruit,10231,checkout,entrance
11680,2019-09-04 13:10:00,checkout,10231,LEFT,fruit
11681,2019-09-04 13:10:00,drinks,10232,checkout,entrance
11682,2019-09-04 13:11:00,checkout,10232,LEFT,drinks
11683,2019-09-04 13:10:00,dairy,10233,checkout,entrance
11684,2019-09-04 13:11:00,checkout,10233,LEFT,dairy
11685,2019-09-04 13:10:00,dairy,10234,checkout,entrance
11686,2019-09-04 13:18:00,checkout,10234,LEFT,dairy
11687,2019-09-04 13:10:00,fruit,10235,spices,entrance
11688,2019-09-04 13:11:00,spices,10235,checkout,fruit
11689,2019-09-04 13:12:00,checkout,10235,LEFT,spices
11690,2019-09-04 13:10:00,dairy,10236,drinks,entrance
11691,2019-09-04 13:12:00,drinks,10236,fruit,dairy
11692,2019-09-04 13:13:00,fruit,10236,dairy,drinks
11693,2019-09-04 13:15:00,dairy,10236,spices,fruit
11694,2019-09-04 13:17:00,spices,10236,dairy,dairy
11695,2019-09-04 13:18:00,dairy,10236,drinks,spices
11696,2019-09-04 13:20:00,drinks,10236,checkout,dairy
11697,2019-09-04 13:23:00,checkout,10236,LEFT,drinks
11698,2019-09-04 13:10:00,fruit,10237,dairy,entrance
11699,2019-09-04 13:12:00,dairy,10237,spices,fruit
11700,2019-09-04 13:13:00,spices,10237,checkout,dairy
11701,2019-09-04 13:14:00,checkout,10237,LEFT,spices
11702,2019-09-04 13:10:00,fruit,10238,dairy,entrance
11703,2019-09-04 13:11:00,dairy,10238,spices,fruit
11704,2019-09-04 13:12:00,spices,10238,checkout,dairy
11705,2019-09-04 13:14:00,checkout,10238,LEFT,spices
11706,2019-09-04 13:11:00,fruit,10239,checkout,entrance
11707,2019-09-04 13:13:00,checkout,10239,LEFT,fruit
11708,2019-09-04 13:11:00,fruit,10240,checkout,entrance
11709,2019-09-04 13:12:00,checkout,10240,LEFT,fruit
11710,2019-09-04 13:11:00,fruit,10241,drinks,entrance
11711,2019-09-04 13:12:00,drinks,10241,checkout,fruit
11712,2019-09-04 13:16:00,checkout,10241,LEFT,drinks
11713,2019-09-04 13:12:00,dairy,10242,drinks,entrance
11714,2019-09-04 13:20:00,drinks,10242,checkout,dairy
11715,2019-09-04 13:22:00,checkout,10242,LEFT,drinks
11716,2019-09-04 13:12:00,spices,10243,checkout,entrance
11717,2019-09-04 13:14:00,checkout,10243,LEFT,spices
