,customer_no,timestamp,location,day,hour,location_after
30489,4213,2019-09-04 19:53:00,spices,Wednesday,19,spices
30490,4213,2019-09-04 19:54:00,spices,Wednesday,19,dairy
30491,4213,2019-09-04 19:55:00,dairy,Wednesday,19,dairy
30492,4213,2019-09-04 19:56:00,dairy,Wednesday,19,checkout
30493,4213,2019-09-04 19:57:00,checkout,Wednesday,19,checkout
30494,4214,2019-09-04 19:43:00,drinks,Wednesday,19,drinks
30495,4214,2019-09-04 19:44:00,drinks,Wednesday,19,drinks
30496,4214,2019-09-04 19:45:00,drinks,Wednesday,19,dairy
30497,4214,2019-09-04 19:46:00,dairy,Wednesday,19,drinks
30498,4214,2019-09-04 19:47:00,drinks,Wednesday,19,drinks
30499,4214,2019-09-04 19:48:00,drinks,Wednesday,19,checkout
30500,4214,2019-09-04 19:49:00,checkout,Wednesday,19,checkout
30501,4215,2019-09-04 19:43:00,drinks,Wednesday,19,drinks
30502,4215,2019-09-04 19:44:00,drinks,Wednesday,19,drinks
30503,4215,2019-09-04 19:45:00,drinks,Wednesday,19,drinks
30504,4215,2019-09-04 19:46:00,drinks,Wednesday,19,drinks
30505,4215,2019-09-04 19:47:00,drinks,Wednesday,19,spices
30506,4215,2019-09-04 19:48:00,spices,Wednesday,19,spices
30507,4215,2019-09-04 19:49:00,spices,Wednesday,19,dairy
30508,4215,2019-09-04 19:50:00,dairy,Wednesday,19,dairy
30509,4215,2019-09-04 19:51:00,dairy,Wednesday,19,dairy
30510,4215,2019-09-04 19:52:00,dairy,Wednesday,19,dairy
30511,4215,2019-09-04 19:53:00,dairy,Wednesday,19,dairy
30512,4215,2019-09-04 19:54:00,dairy,Wednesday,19,dairy
30513,4215,2019-09-04 19:55:00,dairy,Wednesday,19,dairy
30514,4215,2019-09-04 19:56:00,dairy,Wednesday,19,checkout
30515,4215,2019-09-04 19:57:00,checkout,Wednesday,19,checkout
30516,4216,2019-09-04 19:45:00,spices,Wednesday,19,drinks
30517,4216,2019-09-04 19:46:00,drinks,Wednesday,19,checkout
30518,4216,2019-09-04 19:47:00,checkout,Wednesday,19,checkout
30519,4217,2019-09-04 19:45:00,spices,Wednesday,19,spices
30520,4217,2019-09-04 19:46:00,spices,Wednesday,19,drinks
30521,4217,2019-09-04 19:47:00,drinks,Wednesday,19,drinks
30522,4217,2019-09-04 19:48:00,drinks,Wednesday,19,drinks
30523,4217,2019-09-04 19:49:00,drinks,Wednesday,19,spices
30524,4217,2019-09-04 19:50:00,spices,Wednesday,19,checkout
30525,4217,2019-09-04 19:51:00,checkout,Wednesday,19,checkout
30526,4218,2019-09-04 19:46:00,fruit,Wednesday,19,checkout
30527,4218,2019-09-04 19:47:00,checkout,Wednesday,19,checkout
30528,4219,2019-09-04 19:46:00,fruit,Wednesday,19,spices
30529,4219,2019-09-04 19:47:00,spices,Wednesday,19,checkout
30530,4219,2019-09-04 19:48:00,checkout,Wednesday,19,checkout
30531,4220,2019-09-04 19:46:00,dairy,Wednesday,19,dairy
30532,4220,2019-09-04 19:47:00,dairy,Wednesday,19,dairy
30533,4220,2019-09-04 19:48:00,dairy,Wednesday,19,dairy
30534,4220,2019-09-04 19:49:00,dairy,Wednesday,19,dairy
30535,4220,2019-09-04 19:50:00,dairy,Wednesday,19,dairy
30536,4220,2019-09-04 19:51:00,dairy,Wednesday,19,dairy
30537,4220,2019-09-04 19:52:00,dairy,Wednesday,19,dairy
30538,4220,2019-09-04 19:53:00,dairy,Wednesday,19,dairy
30539,4220,2019-09-04 19:54:00,dairy,Wednesday,19,dairy
30540,4220,2019-09-04 19:55:00,dairy,Wednesday,19,fruit
30541,4220,2019-09-04 19:56:00,fruit,Wednesday,19,fruit
30542,4220,2019-09-04 19:57:00,fruit,Wednesday,19,drinks
30543,4220,2019-09-04 19:58:00,drinks,Wednesday,19,checkout
30544,4220,2019-09-04 19:59:00,checkout,Wednesday,19,checkout
30545,4221,2019-09-04 19:46:00,spices,Wednesday,19,checkout
30546,4221,2019-09-04 19:47:00,checkout,Wednesday,19,checkout
30547,4222,2019-09-04 19:46:00,drinks,Wednesday,19,drinks
30548,4222,2019-09-04 19:47:00,drinks,Wednesday,19,drinks
30549,4222,2019-09-04 19:48:00,drinks,Wednesday,19,drinks
30550,4222,2019-09-04 19:49:00,drinks,Wednesday,19,drinks
30551,4222,2019-09-04 19:50:00,drinks,Wednesday,19,dairy
30552,4222,2019-09-04 19:51:00,dairy,Wednesday,19,dairy
30553,4222,2019-09-04 19:52:00,dairy,Wednesday,19,drinks
30554,4222,2019-09-04 19:53:00,drinks,Wednesday,19,fruit
30555,4222,2019-09-04 19:54:00,fruit,Wednesday,19,fruit
30556,4222,2019-09-04 19:55:00,fruit,Wednesday,19,dairy
30557,4222,2019-09-04 19:56:00,dairy,Wednesday,19,dairy
30558,4222,2019-09-04 19:57:00,dairy,Wednesday,19,dairy
30559,4222,2019-09-04 19:58:00,dairy,Wednesday,19,checkout
30560,4222,2019-09-04 19:59:00,checkout,Wednesday,19,checkout
30561,4223,2019-09-04 19:47:00,fruit,Wednesday,19,checkout
30562,4223,2019-09-04 19:48:00,checkout,Wednesday,19,checkout
30563,4224,2019-09-04 19:47:00,fruit,Wednesday,19,fruit
30564,4224,2019-09-04 19:48:00,fruit,Wednesday,19,fruit
30565,4224,2019-09-04 19:49:00,fruit,Wednesday,19,fruit
30566,4224,2019-09-04 19:50:00,fruit,Wednesday,19,drinks
30567,4224,2019-09-04 19:51:00,drinks,Wednesday,19,drinks
30568,4224,2019-09-04 19:52:00,drinks,Wednesday,19,drinks
30569,4224,2019-09-04 19:53:00,drinks,Wednesday,19,drinks
30570,4224,2019-09-04 19:54:00,drinks,Wednesday,19,spices
30571,4224,2019-09-04 19:55:00,spices,Wednesday,19,spices
30572,4224,2019-09-04 19:56:00,spices,Wednesday,19,checkout
30573,4224,2019-09-04 19:57:00,checkout,Wednesday,19,checkout
30574,4225,2019-09-04 19:47:00,drinks,Wednesday,19,spices
30575,4225,2019-09-04 19:48:00,spices,Wednesday,19,spices
30576,4225,2019-09-04 19:49:00,spices,Wednesday,19,spices
30577,4225,2019-09-04 19:50:00,spices,Wednesday,19,drinks
30578,4225,2019-09-04 19:51:00,drinks,Wednesday,19,checkout
30579,4225,2019-09-04 19:52:00,checkout,Wednesday,19,checkout
30580,4226,2019-09-04 19:47:00,spices,Wednesday,19,checkout
30581,4226,2019-09-04 19:48:00,checkout,Wednesday,19,checkout
30582,4227,2019-09-04 19:47:00,drinks,Wednesday,19,drinks
30583,4227,2019-09-04 19:48:00,drinks,Wednesday,19,drinks
30584,4227,2019-09-04 19:49:00,drinks,Wednesday,19,drinks
30585,4227,2019-09-04 19:50:00,drinks,Wednesday,19,drinks
30586,4227,2019-09-04 19:51:00,drinks,Wednesday,19,checkout
30587,4227,2019-09-04 19:52:00,checkout,Wednesday,19,checkout
30588,4228,2019-09-04 19:47:00,fruit,Wednesday,19,spices
30589,4228,2019-09-04 19:48:00,spices,Wednesday,19,dairy
30590,4228,2019-09-04 19:49:00,dairy,Wednesday,19,dairy
30591,4228,2019-09-04 19:50:00,dairy,Wednesday,19,dairy
30592,4228,2019-09-04 19:51:00,dairy,Wednesday,19,dairy
30593,4228,2019-09-04 19:52:00,dairy,Wednesday,19,dairy
30594,4228,2019-09-04 19:53:00,dairy,Wednesday,19,dairy
30595,4228,2019-09-04 19:54:00,dairy,Wednesday,19,drinks
30596,4228,2019-09-04 19:55:00,drinks,Wednesday,19,drinks
30597,4228,2019-09-04 19:56:00,drinks,Wednesday,19,drinks
30598,4228,2019-09-04 19:57:00,drinks,Wednesday,19,drinks
30599,4228,2019-09-04 19:58:00,drinks,Wednesday,19,checkout
30600,4228,2019-09-04 19:59:00,checkout,Wednesday,19,checkout
30601,4229,2019-09-04 19:47:00,drinks,Wednesday,19,drinks
30602,4229,2019-09-04 19:48:00,drinks,Wednesday,19,drinks
30603,4229,2019-09-04 19:49:00,drinks,Wednesday,19,checkout
30604,4229,2019-09-04 19:50:00,checkout,Wednesday,19,checkout
30605,4230,2019-09-04 19:48:00,spices,Wednesday,19,fruit
30606,4230,2019-09-04 19:49:00,fruit,Wednesday,19,fruit
30607,4230,2019-09-04 19:50:00,fruit,Wednesday,19,checkout
30608,4230,2019-09-04 19:51:00,checkout,Wednesday,19,checkout
30609,4231,2019-09-04 19:48:00,fruit,Wednesday,19,fruit
30610,4231,2019-09-04 19:49:00,fruit,Wednesday,19,dairy
30611,4231,2019-09-04 19:50:00,dairy,Wednesday,19,dairy
30612,4231,2019-09-04 19:51:00,dairy,Wednesday,19,spices
30613,4231,2019-09-04 19:52:00,spices,Wednesday,19,fruit
30614,4231,2019-09-04 19:53:00,fruit,Wednesday,19,fruit
30615,4231,2019-09-04 19:54:00,fruit,Wednesday,19,dairy
30616,4231,2019-09-04 19:55:00,dairy,Wednesday,19,checkout
30617,4231,2019-09-04 19:56:00,checkout,Wednesday,19,checkout
30618,4232,2019-09-04 19:48:00,spices,Wednesday,19,drinks
30619,4232,2019-09-04 19:49:00,drinks,Wednesday,19,drinks
30620,4232,2019-09-04 19:50:00,drinks,Wednesday,19,drinks
30621,4232,2019-09-04 19:51:00,drinks,Wednesday,19,checkout
30622,4232,2019-09-04 19:52:00,checkout,Wednesday,19,checkout
30623,4233,2019-09-04 19:49:00,dairy,Wednesday,19,fruit
30624,4233,2019-09-04 19:50:00,fruit,Wednesday,19,fruit
30625,4233,2019-09-04 19:51:00,fruit,Wednesday,19,checkout
30626,4233,2019-09-04 19:52:00,checkout,Wednesday,19,checkout
30627,4234,2019-09-04 19:49:00,fruit,Wednesday,19,checkout
30628,4234,2019-09-04 19:50:00,checkout,Wednesday,19,checkout
30629,4235,2019-09-04 19:49:00,drinks,Wednesday,19,checkout
30630,4235,2019-09-04 19:50:00,checkout,Wednesday,19,checkout
30631,4236,2019-09-04 19:49:00,fruit,Wednesday,19,fruit
30632,4236,2019-09-04 19:50:00,fruit,Wednesday,19,fruit
30633,4236,2019-09-04 19:51:00,fruit,Wednesday,19,fruit
30634,4236,2019-09-04 19:52:00,fruit,Wednesday,19,fruit
30635,4236,2019-09-04 19:53:00,fruit,Wednesday,19,fruit
30636,4236,2019-09-04 19:54:00,fruit,Wednesday,19,checkout
30637,4236,2019-09-04 19:55:00,checkout,Wednesday,19,checkout
30638,4237,2019-09-04 19:49:00,dairy,Wednesday,19,spices
30639,4237,2019-09-04 19:50:00,spices,Wednesday,19,checkout
30640,4237,2019-09-04 19:51:00,checkout,Wednesday,19,checkout
30641,4238,2019-09-04 19:50:00,dairy,Wednesday,19,dairy
30642,4238,2019-09-04 19:51:00,dairy,Wednesday,19,dairy
30643,4238,2019-09-04 19:52:00,dairy,Wednesday,19,dairy
30644,4238,2019-09-04 19:53:00,dairy,Wednesday,19,dairy
30645,4238,2019-09-04 19:54:00,dairy,Wednesday,19,dairy
30646,4238,2019-09-04 19:55:00,dairy,Wednesday,19,dairy
30647,4238,2019-09-04 19:56:00,dairy,Wednesday,19,dairy
30648,4238,2019-09-04 19:57:00,dairy,Wednesday,19,dairy
30649,4238,2019-09-04 19:58:00,dairy,Wednesday,19,checkout
30650,4238,2019-09-04 19:59:00,checkout,Wednesday,19,checkout
30651,4239,2019-09-04 19:50:00,dairy,Wednesday,19,dairy
30652,4239,2019-09-04 19:51:00,dairy,Wednesday,19,dairy
30653,4239,2019-09-04 19:52:00,dairy,Wednesday,19,drinks
30654,4239,2019-09-04 19:53:00,drinks,Wednesday,19,drinks
30655,4239,2019-09-04 19:54:00,drinks,Wednesday,19,spices
30656,4239,2019-09-04 19:55:00,spices,Wednesday,19,dairy
30657,4239,2019-09-04 19:56:00,dairy,Wednesday,19,dairy
30658,4239,2019-09-04 19:57:00,dairy,Wednesday,19,dairy
30659,4239,2019-09-04 19:58:00,dairy,Wednesday,19,checkout
30660,4239,2019-09-04 19:59:00,checkout,Wednesday,19,checkout
30661,4240,2019-09-04 19:50:00,drinks,Wednesday,19,drinks
30662,4240,2019-09-04 19:51:00,drinks,Wednesday,19,checkout
30663,4240,2019-09-04 19:52:00,checkout,Wednesday,19,checkout
30664,4241,2019-09-04 19:50:00,dairy,Wednesday,19,fruit
30665,4241,2019-09-04 19:51:00,fruit,Wednesday,19,fruit
30666,4241,2019-09-04 19:52:00,fruit,Wednesday,19,fruit
30667,4241,2019-09-04 19:53:00,fruit,Wednesday,19,checkout
30668,4241,2019-09-04 19:54:00,checkout,Wednesday,19,checkout
30669,4242,2019-09-04 19:50:00,fruit,Wednesday,19,fruit
30670,4242,2019-09-04 19:51:00,fruit,Wednesday,19,checkout
30671,4242,2019-09-04 19:52:00,checkout,Wednesday,19,checkout
30672,4243,2019-09-04 19:51:00,fruit,Wednesday,19,checkout
30673,4243,2019-09-04 19:52:00,checkout,Wednesday,19,checkout
30674,4244,2019-09-04 19:51:00,dairy,Wednesday,19,dairy
30675,4244,2019-09-04 19:52:00,dairy,Wednesday,19,dairy
30676,4244,2019-09-04 19:53:00,dairy,Wednesday,19,fruit
30677,4244,2019-09-04 19:54:00,fruit,Wednesday,19,drinks
30678,4244,2019-09-04 19:55:00,drinks,Wednesday,19,checkout
30679,4244,2019-09-04 19:56:00,checkout,Wednesday,19,checkout
30680,4245,2019-09-04 19:51:00,dairy,Wednesday,19,checkout
30681,4245,2019-09-04 19:52:00,checkout,Wednesday,19,checkout
30682,4246,2019-09-04 19:51:00,fruit,Wednesday,19,fruit
30683,4246,2019-09-04 19:52:00,fruit,Wednesday,19,checkout
30684,4246,2019-09-04 19:53:00,checkout,Wednesday,19,checkout
30685,4247,2019-09-04 19:52:00,dairy,Wednesday,19,drinks
30686,4247,2019-09-04 19:53:00,drinks,Wednesday,19,drinks
30687,4247,2019-09-04 19:54:00,drinks,Wednesday,19,drinks
30688,4247,2019-09-04 19:55:00,drinks,Wednesday,19,drinks
30689,4247,2019-09-04 19:56:00,drinks,Wednesday,19,drinks
30690,4247,2019-09-04 19:57:00,drinks,Wednesday,19,drinks
30691,4247,2019-09-04 19:58:00,drinks,Wednesday,19,drinks
30692,4247,2019-09-04 19:59:00,drinks,Wednesday,19,drinks
30693,4247,2019-09-04 20:00:00,drinks,Wednesday,19,drinks
30694,4247,2019-09-04 20:01:00,drinks,Wednesday,19,dairy
30695,4247,2019-09-04 20:02:00,dairy,Wednesday,20,drinks
30696,4247,2019-09-04 20:03:00,drinks,Wednesday,20,checkout
30697,4247,2019-09-04 20:04:00,checkout,Wednesday,20,checkout
30698,4248,2019-09-04 19:53:00,drinks,Wednesday,19,spices
30699,4248,2019-09-04 19:54:00,spices,Wednesday,19,spices
30700,4248,2019-09-04 19:55:00,spices,Wednesday,19,drinks
30701,4248,2019-09-04 19:56:00,drinks,Wednesday,19,drinks
30702,4248,2019-09-04 19:57:00,drinks,Wednesday,19,checkout
30703,4248,2019-09-04 19:58:00,checkout,Wednesday,19,checkout
30704,4249,2019-09-04 19:53:00,drinks,Wednesday,19,checkout
30705,4249,2019-09-04 19:54:00,checkout,Wednesday,19,checkout
30706,4250,2019-09-04 19:53:00,dairy,Wednesday,19,dairy
30707,4250,2019-09-04 19:54:00,dairy,Wednesday,19,dairy
30708,4250,2019-09-04 19:55:00,dairy,Wednesday,19,dairy
30709,4250,2019-09-04 19:56:00,dairy,Wednesday,19,dairy
30710,4250,2019-09-04 19:57:00,dairy,Wednesday,19,dairy
30711,4250,2019-09-04 19:58:00,dairy,Wednesday,19,dairy
30712,4250,2019-09-04 19:59:00,dairy,Wednesday,19,dairy
30713,4250,2019-09-04 20:00:00,dairy,Wednesday,19,drinks
30714,4250,2019-09-04 20:01:00,drinks,Wednesday,20,drinks
30715,4250,2019-09-04 20:02:00,drinks,Wednesday,20,drinks
30716,4250,2019-09-04 20:03:00,drinks,Wednesday,20,checkout
30717,4250,2019-09-04 20:04:00,checkout,Wednesday,20,checkout
30718,4251,2019-09-04 19:53:00,fruit,Wednesday,19,fruit
30719,4251,2019-09-04 19:54:00,fruit,Wednesday,19,fruit
30720,4251,2019-09-04 19:55:00,fruit,Wednesday,19,drinks
30721,4251,2019-09-04 19:56:00,drinks,Wednesday,19,drinks
30722,4251,2019-09-04 19:57:00,drinks,Wednesday,19,drinks
30723,4251,2019-09-04 19:58:00,drinks,Wednesday,19,fruit
30724,4251,2019-09-04 19:59:00,fruit,Wednesday,19,checkout
30725,4251,2019-09-04 20:00:00,checkout,Wednesday,20,checkout
30726,4252,2019-09-04 19:53:00,dairy,Wednesday,19,drinks
30727,4252,2019-09-04 19:54:00,drinks,Wednesday,19,drinks
30728,4252,2019-09-04 19:55:00,drinks,Wednesday,19,drinks
30729,4252,2019-09-04 19:56:00,drinks,Wednesday,19,drinks
30730,4252,2019-09-04 19:57:00,drinks,Wednesday,19,drinks
30731,4252,2019-09-04 19:58:00,drinks,Wednesday,19,drinks
30732,4252,2019-09-04 19:59:00,drinks,Wednesday,19,spices
30733,4252,2019-09-04 20:00:00,spices,Wednesday,20,spices
30734,4252,2019-09-04 20:01:00,spices,Wednesday,20,fruit
30735,4252,2019-09-04 20:02:00,fruit,Wednesday,20,fruit
30736,4252,2019-09-04 20:03:00,fruit,Wednesday,20,fruit
30737,4252,2019-09-04 20:04:00,fruit,Wednesday,20,drinks
30738,4252,2019-09-04 20:05:00,drinks,Wednesday,20,drinks
30739,4252,2019-09-04 20:06:00,drinks,Wednesday,20,fruit
30740,4252,2019-09-04 20:07:00,fruit,Wednesday,20,checkout
30741,4252,2019-09-04 20:08:00,checkout,Wednesday,20,checkout
30742,4253,2019-09-04 19:54:00,fruit,Wednesday,19,fruit
30743,4253,2019-09-04 19:55:00,fruit,Wednesday,19,checkout
30744,4253,2019-09-04 19:56:00,checkout,Wednesday,19,checkout
30745,4254,2019-09-04 19:54:00,spices,Wednesday,19,drinks
30746,4254,2019-09-04 19:55:00,drinks,Wednesday,19,drinks
30747,4254,2019-09-04 19:56:00,drinks,Wednesday,19,checkout
30748,4254,2019-09-04 19:57:00,checkout,Wednesday,19,checkout
30749,4255,2019-09-04 19:54:00,spices,Wednesday,19,spices
30750,4255,2019-09-04 19:55:00,spices,Wednesday,19,spices
30751,4255,2019-09-04 19:56:00,spices,Wednesday,19,drinks
30752,4255,2019-09-04 19:57:00,drinks,Wednesday,19,drinks
30753,4255,2019-09-04 19:58:00,drinks,Wednesday,19,fruit
30754,4255,2019-09-04 19:59:00,fruit,Wednesday,19,fruit
30755,4255,2019-09-04 20:00:00,fruit,Wednesday,19,drinks
30756,4255,2019-09-04 20:01:00,drinks,Wednesday,20,drinks
30757,4255,2019-09-04 20:02:00,drinks,Wednesday,20,fruit
30758,4255,2019-09-04 20:03:00,fruit,Wednesday,20,fruit
30759,4255,2019-09-04 20:04:00,fruit,Wednesday,20,checkout
30760,4255,2019-09-04 20:05:00,checkout,Wednesday,20,checkout
30761,4256,2019-09-04 19:54:00,spices,Wednesday,19,checkout
30762,4256,2019-09-04 19:55:00,checkout,Wednesday,19,checkout
30763,4257,2019-09-04 19:54:00,dairy,Wednesday,19,dairy
30764,4257,2019-09-04 19:55:00,dairy,Wednesday,19,fruit
30765,4257,2019-09-04 19:56:00,fruit,Wednesday,19,fruit
30766,4257,2019-09-04 19:57:00,fruit,Wednesday,19,fruit
30767,4257,2019-09-04 19:58:00,fruit,Wednesday,19,spices
30768,4257,2019-09-04 19:59:00,spices,Wednesday,19,fruit
30769,4257,2019-09-04 20:00:00,fruit,Wednesday,20,fruit
30770,4257,2019-09-04 20:01:00,fruit,Wednesday,20,drinks
30771,4257,2019-09-04 20:02:00,drinks,Wednesday,20,drinks
30772,4257,2019-09-04 20:03:00,drinks,Wednesday,20,drinks
30773,4257,2019-09-04 20:04:00,drinks,Wednesday,20,fruit
30774,4257,2019-09-04 20:05:00,fruit,Wednesday,20,fruit
30775,4257,2019-09-04 20:06:00,fruit,Wednesday,20,fruit
30776,4257,2019-09-04 20:07:00,fruit,Wednesday,20,fruit
30777,4257,2019-09-04 20:08:00,fruit,Wednesday,20,fruit
30778,4257,2019-09-04 20:09:00,fruit,Wednesday,20,fruit
30779,4257,2019-09-04 20:10:00,fruit,Wednesday,20,checkout
30780,4257,2019-09-04 20:11:00,checkout,Wednesday,20,checkout
30781,4258,2019-09-04 19:54:00,drinks,Wednesday,19,fruit
30782,4258,2019-09-04 19:55:00,fruit,Wednesday,19,fruit
30783,4258,2019-09-04 19:56:00,fruit,Wednesday,19,dairy
30784,4258,2019-09-04 19:57:00,dairy,Wednesday,19,dairy
30785,4258,2019-09-04 19:58:00,dairy,Wednesday,19,checkout
30786,4258,2019-09-04 19:59:00,checkout,Wednesday,19,checkout
30787,4259,2019-09-04 19:56:00,dairy,Wednesday,19,dairy
30788,4259,2019-09-04 19:57:00,dairy,Wednesday,19,dairy
30789,4259,2019-09-04 19:58:00,dairy,Wednesday,19,dairy
30790,4259,2019-09-04 19:59:00,dairy,Wednesday,19,dairy
30791,4259,2019-09-04 20:00:00,dairy,Wednesday,19,dairy
30792,4259,2019-09-04 20:01:00,dairy,Wednesday,19,dairy
30793,4259,2019-09-04 20:02:00,dairy,Wednesday,19,dairy
30794,4259,2019-09-04 20:03:00,dairy,Wednesday,19,dairy
30795,4259,2019-09-04 20:04:00,dairy,Wednesday,19,checkout
30796,4259,2019-09-04 20:05:00,checkout,Wednesday,20,checkout
30797,4260,2019-09-04 19:56:00,dairy,Wednesday,19,dairy
30798,4260,2019-09-04 19:57:00,dairy,Wednesday,19,dairy
30799,4260,2019-09-04 19:58:00,dairy,Wednesday,19,dairy
30800,4260,2019-09-04 19:59:00,dairy,Wednesday,19,dairy
30801,4260,2019-09-04 20:00:00,dairy,Wednesday,19,dairy
30802,4260,2019-09-04 20:01:00,dairy,Wednesday,19,dairy
30803,4260,2019-09-04 20:02:00,dairy,Wednesday,19,dairy
30804,4260,2019-09-04 20:03:00,dairy,Wednesday,19,drinks
30805,4260,2019-09-04 20:04:00,drinks,Wednesday,20,drinks
30806,4260,2019-09-04 20:05:00,drinks,Wednesday,20,checkout
30807,4260,2019-09-04 20:06:00,checkout,Wednesday,20,checkout
30808,4261,2019-09-04 19:56:00,dairy,Wednesday,19,dairy
30809,4261,2019-09-04 19:57:00,dairy,Wednesday,19,dairy
30810,4261,2019-09-04 19:58:00,dairy,Wednesday,19,dairy
30811,4261,2019-09-04 19:59:00,dairy,Wednesday,19,drinks
30812,4261,2019-09-04 20:00:00,drinks,Wednesday,20,checkout
30813,4261,2019-09-04 20:01:00,checkout,Wednesday,20,checkout
30814,4262,2019-09-04 19:56:00,fruit,Wednesday,19,drinks
30815,4262,2019-09-04 19:57:00,drinks,Wednesday,19,drinks
30816,4262,2019-09-04 19:58:00,drinks,Wednesday,19,drinks
30817,4262,2019-09-04 19:59:00,drinks,Wednesday,19,drinks
30818,4262,2019-09-04 20:00:00,drinks,Wednesday,19,checkout
30819,4262,2019-09-04 20:01:00,checkout,Wednesday,20,checkout
30820,4263,2019-09-04 19:56:00,fruit,Wednesday,19,fruit
30821,4263,2019-09-04 19:57:00,fruit,Wednesday,19,fruit
30822,4263,2019-09-04 19:58:00,fruit,Wednesday,19,dairy
30823,4263,2019-09-04 19:59:00,dairy,Wednesday,19,dairy
30824,4263,2019-09-04 20:00:00,dairy,Wednesday,19,drinks
30825,4263,2019-09-04 20:01:00,drinks,Wednesday,20,drinks
30826,4263,2019-09-04 20:02:00,drinks,Wednesday,20,drinks
30827,4263,2019-09-04 20:03:00,drinks,Wednesday,20,spices
30828,4263,2019-09-04 20:04:00,spices,Wednesday,20,checkout
30829,4263,2019-09-04 20:05:00,checkout,Wednesday,20,checkout
30830,4264,2019-09-04 19:57:00,fruit,Wednesday,19,checkout
30831,4264,2019-09-04 19:58:00,checkout,Wednesday,19,checkout
30832,4265,2019-09-04 19:57:00,fruit,Wednesday,19,fruit
30833,4265,2019-09-04 19:58:00,fruit,Wednesday,19,checkout
30834,4265,2019-09-04 19:59:00,checkout,Wednesday,19,checkout
30835,4266,2019-09-04 19:57:00,dairy,Wednesday,19,drinks
30836,4266,2019-09-04 19:58:00,drinks,Wednesday,19,drinks
30837,4266,2019-09-04 19:59:00,drinks,Wednesday,19,drinks
30838,4266,2019-09-04 20:00:00,drinks,Wednesday,19,fruit
30839,4266,2019-09-04 20:01:00,fruit,Wednesday,20,drinks
30840,4266,2019-09-04 20:02:00,drinks,Wednesday,20,drinks
30841,4266,2019-09-04 20:03:00,drinks,Wednesday,20,spices
30842,4266,2019-09-04 20:04:00,spices,Wednesday,20,drinks
30843,4266,2019-09-04 20:05:00,drinks,Wednesday,20,drinks
30844,4266,2019-09-04 20:06:00,drinks,Wednesday,20,drinks
30845,4266,2019-09-04 20:07:00,drinks,Wednesday,20,drinks
30846,4266,2019-09-04 20:08:00,drinks,Wednesday,20,drinks
30847,4266,2019-09-04 20:09:00,drinks,Wednesday,20,drinks
30848,4266,2019-09-04 20:10:00,drinks,Wednesday,20,fruit
30849,4266,2019-09-04 20:11:00,fruit,Wednesday,20,spices
30850,4266,2019-09-04 20:12:00,spices,Wednesday,20,spices
30851,4266,2019-09-04 20:13:00,spices,Wednesday,20,spices
30852,4266,2019-09-04 20:14:00,spices,Wednesday,20,spices
30853,4266,2019-09-04 20:15:00,spices,Wednesday,20,spices
30854,4266,2019-09-04 20:16:00,spices,Wednesday,20,spices
30855,4266,2019-09-04 20:17:00,spices,Wednesday,20,checkout
30856,4266,2019-09-04 20:18:00,checkout,Wednesday,20,checkout
30857,4267,2019-09-04 19:57:00,spices,Wednesday,19,drinks
30858,4267,2019-09-04 19:58:00,drinks,Wednesday,19,drinks
30859,4267,2019-09-04 19:59:00,drinks,Wednesday,19,drinks
30860,4267,2019-09-04 20:00:00,drinks,Wednesday,19,drinks
30861,4267,2019-09-04 20:01:00,drinks,Wednesday,19,fruit
30862,4267,2019-09-04 20:02:00,fruit,Wednesday,20,fruit
30863,4267,2019-09-04 20:03:00,fruit,Wednesday,20,spices
30864,4267,2019-09-04 20:04:00,spices,Wednesday,20,spices
30865,4267,2019-09-04 20:05:00,spices,Wednesday,20,fruit
30866,4267,2019-09-04 20:06:00,fruit,Wednesday,20,checkout
30867,4267,2019-09-04 20:07:00,checkout,Wednesday,20,checkout
30868,4268,2019-09-04 19:57:00,drinks,Wednesday,19,checkout
30869,4268,2019-09-04 19:58:00,checkout,Wednesday,19,checkout
30870,4269,2019-09-04 19:59:00,dairy,Wednesday,19,dairy
30871,4269,2019-09-04 20:00:00,dairy,Wednesday,19,dairy
30872,4269,2019-09-04 20:01:00,dairy,Wednesday,19,fruit
30873,4269,2019-09-04 20:02:00,fruit,Wednesday,20,fruit
30874,4269,2019-09-04 20:03:00,fruit,Wednesday,20,fruit
30875,4269,2019-09-04 20:04:00,fruit,Wednesday,20,fruit
30876,4269,2019-09-04 20:05:00,fruit,Wednesday,20,drinks
30877,4269,2019-09-04 20:06:00,drinks,Wednesday,20,drinks
30878,4269,2019-09-04 20:07:00,drinks,Wednesday,20,spices
30879,4269,2019-09-04 20:08:00,spices,Wednesday,20,drinks
30880,4269,2019-09-04 20:09:00,drinks,Wednesday,20,checkout
30881,4269,2019-09-04 20:10:00,checkout,Wednesday,20,checkout
30882,4270,2019-09-04 20:00:00,fruit,Wednesday,20,checkout
30883,4270,2019-09-04 20:01:00,checkout,Wednesday,20,checkout
30884,4271,2019-09-04 20:01:00,dairy,Wednesday,20,dairy
30885,4271,2019-09-04 20:02:00,dairy,Wednesday,20,checkout
30886,4271,2019-09-04 20:03:00,checkout,Wednesday,20,checkout
30887,4272,2019-09-04 20:01:00,fruit,Wednesday,20,fruit
30888,4272,2019-09-04 20:02:00,fruit,Wednesday,20,checkout
30889,4272,2019-09-04 20:03:00,checkout,Wednesday,20,checkout
