,timestamp,cx_id,location,next_loc,prev_loc
13043,2019-09-04 17:31:00,3919,drinks,fruit,entrance
13044,2019-09-04 17:32:00,3919,fruit,drinks,drinks
13045,2019-09-04 17:33:00,3919,drinks,spices,fruit
13046,2019-09-04 17:36:00,3919,spices,drinks,drinks
13047,2019-09-04 17:37:00,3919,drinks,checkout,spices
13048,2019-09-04 17:38:00,3919,checkout,LEFT,drinks
13049,2019-09-04 17:31:00,3920,spices,checkout,entrance
13050,2019-09-04 17:32:00,3920,checkout,LEFT,spices
13051,2019-09-04 17:31:00,3921,dairy,fruit,entrance
13052,2019-09-04 17:33:00,3921,fruit,checkout,dairy
13053,2019-09-04 17:34:00,3921,checkout,LEFT,fruit
13054,2019-09-04 17:32:00,3922,dairy,checkout,entrance
13055,2019-09-04 17:33:00,3922,checkout,LEFT,dairy
13056,2019-09-04 17:33:00,3923,spices,checkout,entrance
13057,2019-09-04 17:35:00,3923,checkout,LEFT,spices
13058,2019-09-04 17:33:00,3924,spices,checkout,entrance
13059,2019-09-04 17:34:00,3924,checkout,LEFT,spices
13060,2019-09-04 17:34:00,3925,spices,drinks,entrance
13061,2019-09-04 17:37:00,3925,drinks,fruit,spices
13062,2019-09-04 17:39:00,3925,fruit,checkout,drinks
13063,2019-09-04 17:41:00,3925,checkout,LEFT,fruit
13064,2019-09-04 17:34:00,3926,fruit,checkout,entrance
13065,2019-09-04 17:38:00,3926,checkout,LEFT,fruit
13066,2019-09-04 17:34:00,3927,dairy,spices,entrance
13067,2019-09-04 17:36:00,3927,spices,checkout,dairy
13068,2019-09-04 17:37:00,3927,checkout,LEFT,spices
13069,2019-09-04 17:34:00,3928,dairy,drinks,entrance
13070,2019-09-04 17:35:00,3928,drinks,fruit,dairy
13071,2019-09-04 17:39:00,3928,fruit,spices,drinks
13072,2019-09-04 17:40:00,3928,spices,dairy,fruit
13073,2019-09-04 17:42:00,3928,dairy,fruit,spices
13074,2019-09-04 17:44:00,3928,fruit,checkout,dairy
13075,2019-09-04 17:47:00,3928,checkout,LEFT,fruit
13076,2019-09-04 17:34:00,3929,spices,drinks,entrance
13077,2019-09-04 17:37:00,3929,drinks,spices,spices
13078,2019-09-04 17:38:00,3929,spices,dairy,drinks
13079,2019-09-04 17:40:00,3929,dairy,spices,spices
13080,2019-09-04 17:41:00,3929,spices,drinks,dairy
13081,2019-09-04 17:42:00,3929,drinks,checkout,spices
13082,2019-09-04 17:46:00,3929,checkout,LEFT,drinks
13083,2019-09-04 17:34:00,3930,dairy,drinks,entrance
13084,2019-09-04 17:36:00,3930,drinks,checkout,dairy
13085,2019-09-04 17:38:00,3930,checkout,LEFT,drinks
13086,2019-09-04 17:35:00,3931,fruit,checkout,entrance
13087,2019-09-04 17:36:00,3931,checkout,LEFT,fruit
13088,2019-09-04 17:35:00,3932,dairy,checkout,entrance
13089,2019-09-04 17:42:00,3932,checkout,LEFT,dairy
13090,2019-09-04 17:36:00,3933,fruit,checkout,entrance
13091,2019-09-04 17:37:00,3933,checkout,LEFT,fruit
13092,2019-09-04 17:36:00,3934,fruit,drinks,entrance
13093,2019-09-04 17:39:00,3934,drinks,fruit,fruit
13094,2019-09-04 17:40:00,3934,fruit,spices,drinks
13095,2019-09-04 17:43:00,3934,spices,fruit,fruit
13096,2019-09-04 17:44:00,3934,fruit,spices,spices
13097,2019-09-04 17:45:00,3934,spices,checkout,fruit
13098,2019-09-04 17:46:00,3934,checkout,LEFT,spices
13099,2019-09-04 17:38:00,3935,drinks,spices,entrance
13100,2019-09-04 17:39:00,3935,spices,fruit,drinks
13101,2019-09-04 17:42:00,3935,fruit,dairy,spices
13102,2019-09-04 17:44:00,3935,dairy,fruit,fruit
13103,2019-09-04 17:50:00,3935,fruit,checkout,dairy
13104,2019-09-04 17:51:00,3935,checkout,LEFT,fruit
13105,2019-09-04 17:39:00,3936,fruit,checkout,entrance
13106,2019-09-04 17:43:00,3936,checkout,LEFT,fruit
13107,2019-09-04 17:39:00,3937,fruit,dairy,entrance
13108,2019-09-04 17:42:00,3937,dairy,checkout,fruit
13109,2019-09-04 17:48:00,3937,checkout,LEFT,dairy
13110,2019-09-04 17:39:00,3938,fruit,checkout,entrance
13111,2019-09-04 17:41:00,3938,checkout,LEFT,fruit
13112,2019-09-04 17:39:00,3939,fruit,checkout,entrance
13113,2019-09-04 17:42:00,3939,checkout,LEFT,fruit
13114,2019-09-04 17:39:00,3940,drinks,fruit,entrance
13115,2019-09-04 17:40:00,3940,fruit,checkout,drinks
13116,2019-09-04 17:43:00,3940,checkout,LEFT,fruit
13117,2019-09-04 17:39:00,3941,drinks,checkout,entrance
13118,2019-09-04 17:40:00,3941,checkout,LEFT,drinks
13119,2019-09-04 17:40:00,3942,drinks,dairy,entrance
13120,2019-09-04 17:41:00,3942,dairy,drinks,drinks
13121,2019-09-04 17:42:00,3942,drinks,checkout,dairy
13122,2019-09-04 17:43:00,3942,checkout,LEFT,drinks
13123,2019-09-04 17:40:00,3943,dairy,spices,entrance
13124,2019-09-04 17:41:00,3943,spices,fruit,dairy
13125,2019-09-04 17:44:00,3943,fruit,spices,spices
13126,2019-09-04 17:46:00,3943,spices,dairy,fruit
13127,2019-09-04 17:48:00,3943,dairy,fruit,spices
13128,2019-09-04 17:49:00,3943,fruit,drinks,dairy
13129,2019-09-04 17:50:00,3943,drinks,checkout,fruit
13130,2019-09-04 17:51:00,3943,checkout,LEFT,drinks
13131,2019-09-04 17:40:00,3944,spices,dairy,entrance
13132,2019-09-04 17:47:00,3944,dairy,spices,spices
13133,2019-09-04 17:48:00,3944,spices,dairy,dairy
13134,2019-09-04 17:50:00,3944,dairy,spices,spices
13135,2019-09-04 17:51:00,3944,spices,dairy,dairy
13136,2019-09-04 17:53:00,3944,dairy,fruit,spices
13137,2019-09-04 17:54:00,3944,fruit,checkout,dairy
13138,2019-09-04 17:59:00,3944,checkout,LEFT,fruit
13139,2019-09-04 17:41:00,3945,dairy,checkout,entrance
13140,2019-09-04 17:45:00,3945,checkout,LEFT,dairy
13141,2019-09-04 17:41:00,3946,fruit,checkout,entrance
13142,2019-09-04 17:42:00,3946,checkout,LEFT,fruit
13143,2019-09-04 17:43:00,3947,fruit,checkout,entrance
13144,2019-09-04 17:46:00,3947,checkout,LEFT,fruit
13145,2019-09-04 17:43:00,3948,fruit,dairy,entrance
13146,2019-09-04 17:47:00,3948,dairy,checkout,fruit
13147,2019-09-04 17:54:00,3948,checkout,LEFT,dairy
13148,2019-09-04 17:43:00,3949,drinks,spices,entrance
13149,2019-09-04 17:46:00,3949,spices,checkout,drinks
13150,2019-09-04 17:47:00,3949,checkout,LEFT,spices
13151,2019-09-04 17:44:00,3950,fruit,checkout,entrance
13152,2019-09-04 17:45:00,3950,checkout,LEFT,fruit
13153,2019-09-04 17:44:00,3951,drinks,checkout,entrance
13154,2019-09-04 17:46:00,3951,checkout,LEFT,drinks
13155,2019-09-04 17:44:00,3952,dairy,checkout,entrance
13156,2019-09-04 17:48:00,3952,checkout,LEFT,dairy
13157,2019-09-04 17:44:00,3953,dairy,checkout,entrance
13158,2019-09-04 17:46:00,3953,checkout,LEFT,dairy
13159,2019-09-04 17:44:00,3954,fruit,checkout,entrance
13160,2019-09-04 17:46:00,3954,checkout,LEFT,fruit
13161,2019-09-04 17:44:00,3955,spices,dairy,entrance
13162,2019-09-04 17:45:00,3955,dairy,fruit,spices
13163,2019-09-04 17:47:00,3955,fruit,checkout,dairy
13164,2019-09-04 17:48:00,3955,checkout,LEFT,fruit
13165,2019-09-04 17:46:00,3956,dairy,spices,entrance
13166,2019-09-04 17:47:00,3956,spices,dairy,dairy
13167,2019-09-04 17:49:00,3956,dairy,drinks,spices
13168,2019-09-04 17:52:00,3956,drinks,checkout,dairy
13169,2019-09-04 17:53:00,3956,checkout,LEFT,drinks
13170,2019-09-04 17:46:00,3957,spices,checkout,entrance
13171,2019-09-04 17:49:00,3957,checkout,LEFT,spices
13172,2019-09-04 17:46:00,3958,drinks,checkout,entrance
13173,2019-09-04 17:47:00,3958,checkout,LEFT,drinks
13174,2019-09-04 17:46:00,3959,spices,fruit,entrance
13175,2019-09-04 17:47:00,3959,fruit,checkout,spices
13176,2019-09-04 17:49:00,3959,checkout,LEFT,fruit
13177,2019-09-04 17:46:00,3960,fruit,checkout,entrance
13178,2019-09-04 17:51:00,3960,checkout,LEFT,fruit
13179,2019-09-04 17:48:00,3961,fruit,drinks,entrance
13180,2019-09-04 17:51:00,3961,drinks,checkout,fruit
13181,2019-09-04 17:52:00,3961,checkout,LEFT,drinks
13182,2019-09-04 17:48:00,3962,spices,dairy,entrance
13183,2019-09-04 17:49:00,3962,dairy,drinks,spices
13184,2019-09-04 17:50:00,3962,drinks,spices,dairy
13185,2019-09-04 17:53:00,3962,spices,drinks,drinks
13186,2019-09-04 17:57:00,3962,drinks,fruit,spices
13187,2019-09-04 18:01:00,3962,fruit,drinks,drinks
13188,2019-09-04 18:02:00,3962,drinks,spices,fruit
13189,2019-09-04 18:04:00,3962,spices,drinks,drinks
13190,2019-09-04 18:10:00,3962,drinks,checkout,spices
13191,2019-09-04 18:11:00,3962,checkout,LEFT,drinks
13192,2019-09-04 17:51:00,3963,fruit,drinks,entrance
13193,2019-09-04 18:00:00,3963,drinks,checkout,fruit
13194,2019-09-04 18:03:00,3963,checkout,LEFT,drinks
13195,2019-09-04 17:51:00,3964,spices,checkout,entrance
13196,2019-09-04 17:52:00,3964,checkout,LEFT,spices
13197,2019-09-04 17:51:00,3965,fruit,checkout,entrance
13198,2019-09-04 17:53:00,3965,checkout,LEFT,fruit
13199,2019-09-04 17:51:00,3966,dairy,checkout,entrance
13200,2019-09-04 18:04:00,3966,checkout,LEFT,dairy
13201,2019-09-04 17:51:00,3967,fruit,checkout,entrance
13202,2019-09-04 17:53:00,3967,checkout,LEFT,fruit
13203,2019-09-04 17:52:00,3968,fruit,dairy,entrance
13204,2019-09-04 17:54:00,3968,dairy,drinks,fruit
13205,2019-09-04 17:55:00,3968,drinks,fruit,dairy
13206,2019-09-04 17:56:00,3968,fruit,checkout,drinks
13207,2019-09-04 17:57:00,3968,checkout,LEFT,fruit
13208,2019-09-04 17:58:00,3969,dairy,checkout,entrance
13209,2019-09-04 18:02:00,3969,checkout,LEFT,dairy
13210,2019-09-04 18:01:00,3970,fruit,checkout,entrance
13211,2019-09-04 18:03:00,3970,checkout,LEFT,fruit
13212,2019-09-04 18:04:00,3971,fruit,checkout,entrance
13213,2019-09-04 18:08:00,3971,checkout,LEFT,fruit
13214,2019-09-04 18:04:00,3972,spices,fruit,entrance
13215,2019-09-04 18:05:00,3972,fruit,spices,spices
13216,2019-09-04 18:06:00,3972,spices,drinks,fruit
13217,2019-09-04 18:07:00,3972,drinks,fruit,spices
13218,2019-09-04 18:08:00,3972,fruit,dairy,drinks
13219,2019-09-04 18:09:00,3972,dairy,spices,fruit
13220,2019-09-04 18:13:00,3972,spices,fruit,dairy
13221,2019-09-04 18:15:00,3972,fruit,checkout,spices
13222,2019-09-04 18:18:00,3972,checkout,LEFT,fruit
13223,2019-09-04 18:04:00,3973,fruit,dairy,entrance
13224,2019-09-04 18:06:00,3973,dairy,checkout,fruit
13225,2019-09-04 18:07:00,3973,checkout,LEFT,dairy
13226,2019-09-04 18:04:00,3974,fruit,dairy,entrance
13227,2019-09-04 18:07:00,3974,dairy,checkout,fruit
13228,2019-09-04 18:08:00,3974,checkout,LEFT,dairy
13229,2019-09-04 18:06:00,3975,fruit,dairy,entrance
13230,2019-09-04 18:07:00,3975,dairy,fruit,fruit
13231,2019-09-04 18:10:00,3975,fruit,checkout,dairy
13232,2019-09-04 18:11:00,3975,checkout,LEFT,fruit
13233,2019-09-04 18:06:00,3976,dairy,spices,entrance
13234,2019-09-04 18:10:00,3976,spices,dairy,dairy
13235,2019-09-04 18:11:00,3976,dairy,spices,spices
13236,2019-09-04 18:12:00,3976,spices,dairy,dairy
13237,2019-09-04 18:13:00,3976,dairy,checkout,spices
13238,2019-09-04 18:15:00,3976,checkout,LEFT,dairy
13239,2019-09-04 18:06:00,3977,dairy,checkout,entrance
13240,2019-09-04 18:07:00,3977,checkout,LEFT,dairy
13241,2019-09-04 18:07:00,3978,dairy,checkout,entrance
13242,2019-09-04 18:11:00,3978,checkout,LEFT,dairy
13243,2019-09-04 18:07:00,3979,drinks,checkout,entrance
13244,2019-09-04 18:09:00,3979,checkout,LEFT,drinks
13245,2019-09-04 18:07:00,3980,dairy,fruit,entrance
13246,2019-09-04 18:14:00,3980,fruit,spices,dairy
13247,2019-09-04 18:15:00,3980,spices,checkout,fruit
13248,2019-09-04 18:18:00,3980,checkout,LEFT,spices
13249,2019-09-04 18:07:00,3981,dairy,checkout,entrance
13250,2019-09-04 18:08:00,3981,checkout,LEFT,dairy
13251,2019-09-04 18:08:00,3982,drinks,spices,entrance
13252,2019-09-04 18:09:00,3982,spices,drinks,drinks
13253,2019-09-04 18:13:00,3982,drinks,checkout,spices
13254,2019-09-04 18:16:00,3982,checkout,LEFT,drinks
13255,2019-09-04 18:08:00,3983,dairy,drinks,entrance
13256,2019-09-04 18:09:00,3983,drinks,checkout,dairy
13257,2019-09-04 18:11:00,3983,checkout,LEFT,drinks
13258,2019-09-04 18:09:00,3984,fruit,checkout,entrance
13259,2019-09-04 18:13:00,3984,checkout,LEFT,fruit
13260,2019-09-04 18:12:00,3985,fruit,spices,entrance
13261,2019-09-04 18:13:00,3985,spices,dairy,fruit
13262,2019-09-04 18:14:00,3985,dairy,checkout,spices
13263,2019-09-04 18:20:00,3985,checkout,LEFT,dairy
13264,2019-09-04 18:12:00,3986,drinks,spices,entrance
13265,2019-09-04 18:16:00,3986,spices,checkout,drinks
13266,2019-09-04 18:17:00,3986,checkout,LEFT,spices
13267,2019-09-04 18:12:00,3987,spices,drinks,entrance
13268,2019-09-04 18:13:00,3987,drinks,checkout,spices
13269,2019-09-04 18:15:00,3987,checkout,LEFT,drinks
13270,2019-09-04 18:13:00,3988,fruit,dairy,entrance
13271,2019-09-04 18:14:00,3988,dairy,spices,fruit
13272,2019-09-04 18:19:00,3988,spices,checkout,dairy
13273,2019-09-04 18:21:00,3988,checkout,LEFT,spices
13274,2019-09-04 18:13:00,3989,spices,checkout,entrance
13275,2019-09-04 18:14:00,3989,checkout,LEFT,spices
13276,2019-09-04 18:13:00,3990,fruit,checkout,entrance
13277,2019-09-04 18:18:00,3990,checkout,LEFT,fruit
13278,2019-09-04 18:13:00,3991,spices,fruit,entrance
13279,2019-09-04 18:14:00,3991,fruit,checkout,spices
13280,2019-09-04 18:15:00,3991,checkout,LEFT,fruit
13281,2019-09-04 18:13:00,3992,fruit,checkout,entrance
13282,2019-09-04 18:15:00,3992,checkout,LEFT,fruit
13283,2019-09-04 18:13:00,3993,drinks,checkout,entrance
13284,2019-09-04 18:14:00,3993,checkout,LEFT,drinks
13285,2019-09-04 18:13:00,3994,fruit,checkout,entrance
13286,2019-09-04 18:15:00,3994,checkout,LEFT,fruit
13287,2019-09-04 18:14:00,3995,drinks,fruit,entrance
13288,2019-09-04 18:19:00,3995,fruit,drinks,drinks
13289,2019-09-04 18:20:00,3995,drinks,checkout,fruit
13290,2019-09-04 18:21:00,3995,checkout,LEFT,drinks
13291,2019-09-04 18:14:00,3996,dairy,fruit,entrance
13292,2019-09-04 18:20:00,3996,fruit,dairy,dairy
13293,2019-09-04 18:26:00,3996,dairy,drinks,fruit
13294,2019-09-04 18:27:00,3996,drinks,checkout,dairy
13295,2019-09-04 18:30:00,3996,checkout,LEFT,drinks
13296,2019-09-04 18:14:00,3997,dairy,checkout,entrance
13297,2019-09-04 18:20:00,3997,checkout,LEFT,dairy
13298,2019-09-04 18:14:00,3998,dairy,checkout,entrance
13299,2019-09-04 18:28:00,3998,checkout,LEFT,dairy
13300,2019-09-04 18:14:00,3999,fruit,dairy,entrance
13301,2019-09-04 18:16:00,3999,dairy,checkout,fruit
13302,2019-09-04 18:20:00,3999,checkout,LEFT,dairy
13303,2019-09-04 18:15:00,4000,fruit,dairy,entrance
13304,2019-09-04 18:16:00,4000,dairy,checkout,fruit
13305,2019-09-04 18:17:00,4000,checkout,LEFT,dairy
13306,2019-09-04 18:16:00,4001,dairy,checkout,entrance
13307,2019-09-04 18:17:00,4001,checkout,LEFT,dairy
13308,2019-09-04 18:17:00,4002,dairy,spices,entrance
13309,2019-09-04 18:18:00,4002,spices,fruit,dairy
13310,2019-09-04 18:20:00,4002,fruit,checkout,spices
13311,2019-09-04 18:24:00,4002,checkout,LEFT,fruit
13312,2019-09-04 18:18:00,4003,fruit,spices,entrance
13313,2019-09-04 18:24:00,4003,spices,drinks,fruit
13314,2019-09-04 18:25:00,4003,drinks,spices,spices
13315,2019-09-04 18:26:00,4003,spices,checkout,drinks
13316,2019-09-04 18:27:00,4003,checkout,LEFT,spices
13317,2019-09-04 18:21:00,4004,spices,checkout,entrance
13318,2019-09-04 18:22:00,4004,checkout,LEFT,spices
13319,2019-09-04 18:21:00,4005,fruit,drinks,entrance
13320,2019-09-04 18:29:00,4005,drinks,fruit,fruit
13321,2019-09-04 18:31:00,4005,fruit,checkout,drinks
13322,2019-09-04 18:35:00,4005,checkout,LEFT,fruit
13323,2019-09-04 18:21:00,4006,fruit,dairy,entrance
13324,2019-09-04 18:23:00,4006,dairy,spices,fruit
13325,2019-09-04 18:25:00,4006,spices,fruit,dairy
13326,2019-09-04 18:26:00,4006,fruit,dairy,spices
13327,2019-09-04 18:27:00,4006,dairy,drinks,fruit
13328,2019-09-04 18:30:00,4006,drinks,checkout,dairy
13329,2019-09-04 18:31:00,4006,checkout,LEFT,drinks
13330,2019-09-04 18:22:00,4007,fruit,dairy,entrance
13331,2019-09-04 18:23:00,4007,dairy,fruit,fruit
13332,2019-09-04 18:24:00,4007,fruit,checkout,dairy
13333,2019-09-04 18:28:00,4007,checkout,LEFT,fruit
13334,2019-09-04 18:22:00,4008,drinks,fruit,entrance
13335,2019-09-04 18:26:00,4008,fruit,checkout,drinks
13336,2019-09-04 18:27:00,4008,checkout,LEFT,fruit
13337,2019-09-04 18:22:00,4009,spices,fruit,entrance
13338,2019-09-04 18:25:00,4009,fruit,checkout,spices
13339,2019-09-04 18:28:00,4009,checkout,LEFT,fruit
13340,2019-09-04 18:26:00,4010,fruit,checkout,entrance
13341,2019-09-04 18:27:00,4010,checkout,LEFT,fruit
13342,2019-09-04 18:26:00,4011,spices,dairy,entrance
13343,2019-09-04 18:28:00,4011,dairy,checkout,spices
13344,2019-09-04 18:29:00,4011,checkout,LEFT,dairy
13345,2019-09-04 18:26:00,4012,drinks,spices,entrance
13346,2019-09-04 18:27:00,4012,spices,fruit,drinks
13347,2019-09-04 18:28:00,4012,fruit,checkout,spices
13348,2019-09-04 18:32:00,4012,checkout,LEFT,fruit
13349,2019-09-04 18:29:00,4013,dairy,fruit,entrance
13350,2019-09-04 18:31:00,4013,fruit,checkout,dairy
13351,2019-09-04 18:32:00,4013,checkout,LEFT,fruit
13352,2019-09-04 18:29:00,4014,dairy,checkout,entrance
13353,2019-09-04 18:32:00,4014,checkout,LEFT,dairy
13354,2019-09-04 18:29:00,4015,dairy,drinks,entrance
13355,2019-09-04 18:30:00,4015,drinks,spices,dairy
13356,2019-09-04 18:33:00,4015,spices,drinks,drinks
13357,2019-09-04 18:34:00,4015,drinks,checkout,spices
13358,2019-09-04 18:35:00,4015,checkout,LEFT,drinks
13359,2019-09-04 18:29:00,4016,dairy,fruit,entrance
13360,2019-09-04 18:31:00,4016,fruit,checkout,dairy
13361,2019-09-04 18:35:00,4016,checkout,LEFT,fruit
13362,2019-09-04 18:30:00,4017,drinks,fruit,entrance
13363,2019-09-04 18:31:00,4017,fruit,dairy,drinks
13364,2019-09-04 18:32:00,4017,dairy,fruit,fruit
13365,2019-09-04 18:36:00,4017,fruit,dairy,dairy
13366,2019-09-04 18:42:00,4017,dairy,checkout,fruit
13367,2019-09-04 18:44:00,4017,checkout,LEFT,dairy
13368,2019-09-04 18:30:00,4018,fruit,checkout,entrance
13369,2019-09-04 18:33:00,4018,checkout,LEFT,fruit
13370,2019-09-04 18:30:00,4019,dairy,fruit,entrance
13371,2019-09-04 18:33:00,4019,fruit,checkout,dairy
13372,2019-09-04 18:38:00,4019,checkout,LEFT,fruit
13373,2019-09-04 18:31:00,4020,spices,dairy,entrance
13374,2019-09-04 18:33:00,4020,dairy,checkout,spices
13375,2019-09-04 18:40:00,4020,checkout,LEFT,dairy
13376,2019-09-04 18:31:00,4021,fruit,checkout,entrance
13377,2019-09-04 18:32:00,4021,checkout,LEFT,fruit
13378,2019-09-04 18:31:00,4022,dairy,fruit,entrance
13379,2019-09-04 18:32:00,4022,fruit,checkout,dairy
13380,2019-09-04 18:33:00,4022,checkout,LEFT,fruit
13381,2019-09-04 18:33:00,4023,dairy,drinks,entrance
13382,2019-09-04 18:40:00,4023,drinks,spices,dairy
13383,2019-09-04 18:42:00,4023,spices,dairy,drinks
13384,2019-09-04 18:46:00,4023,dairy,drinks,spices
13385,2019-09-04 18:48:00,4023,drinks,checkout,dairy
13386,2019-09-04 18:50:00,4023,checkout,LEFT,drinks
13387,2019-09-04 18:33:00,4024,dairy,checkout,entrance
13388,2019-09-04 18:34:00,4024,checkout,LEFT,dairy
13389,2019-09-04 18:34:00,4025,dairy,fruit,entrance
13390,2019-09-04 18:35:00,4025,fruit,checkout,dairy
13391,2019-09-04 18:37:00,4025,checkout,LEFT,fruit
13392,2019-09-04 18:34:00,4026,drinks,spices,entrance
13393,2019-09-04 18:37:00,4026,spices,dairy,drinks
13394,2019-09-04 18:38:00,4026,dairy,checkout,spices
13395,2019-09-04 18:40:00,4026,checkout,LEFT,dairy
13396,2019-09-04 18:34:00,4027,dairy,drinks,entrance
13397,2019-09-04 18:49:00,4027,drinks,fruit,dairy
13398,2019-09-04 18:50:00,4027,fruit,checkout,drinks
13399,2019-09-04 18:51:00,4027,checkout,LEFT,fruit
13400,2019-09-04 18:34:00,4028,spices,drinks,entrance
13401,2019-09-04 18:35:00,4028,drinks,spices,spices
13402,2019-09-04 18:41:00,4028,spices,drinks,drinks
13403,2019-09-04 18:42:00,4028,drinks,spices,spices
13404,2019-09-04 18:49:00,4028,spices,checkout,drinks
13405,2019-09-04 18:53:00,4028,checkout,LEFT,spices
13406,2019-09-04 18:35:00,4029,fruit,checkout,entrance
13407,2019-09-04 18:37:00,4029,checkout,LEFT,fruit
13408,2019-09-04 18:37:00,4030,dairy,spices,entrance
13409,2019-09-04 18:40:00,4030,spices,fruit,dairy
13410,2019-09-04 18:41:00,4030,fruit,drinks,spices
13411,2019-09-04 18:43:00,4030,drinks,checkout,fruit
13412,2019-09-04 18:44:00,4030,checkout,LEFT,drinks
13413,2019-09-04 18:38:00,4031,spices,checkout,entrance
13414,2019-09-04 18:40:00,4031,checkout,LEFT,spices
13415,2019-09-04 18:40:00,4032,fruit,checkout,entrance
13416,2019-09-04 18:44:00,4032,checkout,LEFT,fruit
13417,2019-09-04 18:40:00,4033,spices,checkout,entrance
13418,2019-09-04 18:41:00,4033,checkout,LEFT,spices
13419,2019-09-04 18:40:00,4034,dairy,spices,entrance
13420,2019-09-04 18:42:00,4034,spices,dairy,dairy
13421,2019-09-04 18:43:00,4034,dairy,fruit,spices
13422,2019-09-04 18:54:00,4034,fruit,checkout,dairy
13423,2019-09-04 18:57:00,4034,checkout,LEFT,fruit
13424,2019-09-04 18:40:00,4035,dairy,fruit,entrance
13425,2019-09-04 18:41:00,4035,fruit,checkout,dairy
13426,2019-09-04 18:43:00,4035,checkout,LEFT,fruit
13427,2019-09-04 18:41:00,4036,dairy,drinks,entrance
13428,2019-09-04 18:43:00,4036,drinks,checkout,dairy
13429,2019-09-04 18:44:00,4036,checkout,LEFT,drinks
13430,2019-09-04 18:41:00,4037,dairy,drinks,entrance
13431,2019-09-04 18:43:00,4037,drinks,spices,dairy
13432,2019-09-04 18:47:00,4037,spices,checkout,drinks
13433,2019-09-04 18:48:00,4037,checkout,LEFT,spices
13434,2019-09-04 18:41:00,4038,dairy,checkout,entrance
13435,2019-09-04 18:42:00,4038,checkout,LEFT,dairy
13436,2019-09-04 18:42:00,4039,dairy,drinks,entrance
13437,2019-09-04 18:44:00,4039,drinks,fruit,dairy
13438,2019-09-04 18:45:00,4039,fruit,checkout,drinks
13439,2019-09-04 18:46:00,4039,checkout,LEFT,fruit
13440,2019-09-04 18:42:00,4040,drinks,checkout,entrance
13441,2019-09-04 18:45:00,4040,checkout,LEFT,drinks
13442,2019-09-04 18:42:00,4041,drinks,dairy,entrance
13443,2019-09-04 18:43:00,4041,dairy,fruit,drinks
13444,2019-09-04 18:44:00,4041,fruit,checkout,dairy
13445,2019-09-04 18:45:00,4041,checkout,LEFT,fruit
13446,2019-09-04 18:42:00,4042,dairy,drinks,entrance
13447,2019-09-04 18:48:00,4042,drinks,spices,dairy
13448,2019-09-04 18:49:00,4042,spices,drinks,drinks
13449,2019-09-04 18:50:00,4042,drinks,fruit,spices
13450,2019-09-04 18:53:00,4042,fruit,spices,drinks
13451,2019-09-04 18:55:00,4042,spices,drinks,fruit
13452,2019-09-04 18:57:00,4042,drinks,fruit,spices
13453,2019-09-04 18:59:00,4042,fruit,checkout,drinks
13454,2019-09-04 19:00:00,4042,checkout,LEFT,fruit
13455,2019-09-04 18:43:00,4043,fruit,checkout,entrance
13456,2019-09-04 18:46:00,4043,checkout,LEFT,fruit
13457,2019-09-04 18:43:00,4044,drinks,dairy,entrance
13458,2019-09-04 18:54:00,4044,dairy,checkout,drinks
13459,2019-09-04 18:55:00,4044,checkout,LEFT,dairy
13460,2019-09-04 18:43:00,4045,dairy,checkout,entrance
13461,2019-09-04 18:46:00,4045,checkout,LEFT,dairy
13462,2019-09-04 18:44:00,4046,spices,dairy,entrance
13463,2019-09-04 18:45:00,4046,dairy,spices,spices
13464,2019-09-04 18:47:00,4046,spices,checkout,dairy
13465,2019-09-04 18:48:00,4046,checkout,LEFT,spices
13466,2019-09-04 18:44:00,4047,dairy,checkout,entrance
13467,2019-09-04 18:46:00,4047,checkout,LEFT,dairy
13468,2019-09-04 18:46:00,4048,dairy,drinks,entrance
13469,2019-09-04 18:52:00,4048,drinks,checkout,dairy
13470,2019-09-04 18:53:00,4048,checkout,LEFT,drinks
13471,2019-09-04 18:48:00,4049,dairy,checkout,entrance
13472,2019-09-04 18:51:00,4049,checkout,LEFT,dairy
13473,2019-09-04 18:49:00,4050,fruit,dairy,entrance
13474,2019-09-04 18:51:00,4050,dairy,spices,fruit
13475,2019-09-04 18:58:00,4050,spices,drinks,dairy
13476,2019-09-04 19:01:00,4050,drinks,checkout,spices
13477,2019-09-04 19:02:00,4050,checkout,LEFT,drinks
13478,2019-09-04 18:50:00,4051,dairy,checkout,entrance
13479,2019-09-04 18:51:00,4051,checkout,LEFT,dairy
13480,2019-09-04 18:51:00,4052,fruit,dairy,entrance
13481,2019-09-04 18:54:00,4052,dairy,checkout,fruit
13482,2019-09-04 18:59:00,4052,checkout,LEFT,dairy
13483,2019-09-04 18:51:00,4053,spices,fruit,entrance
13484,2019-09-04 18:52:00,4053,fruit,checkout,spices
13485,2019-09-04 18:55:00,4053,checkout,LEFT,fruit
13486,2019-09-04 18:52:00,4054,fruit,checkout,entrance
13487,2019-09-04 18:53:00,4054,checkout,LEFT,fruit
13488,2019-09-04 18:52:00,4055,fruit,checkout,entrance
13489,2019-09-04 18:53:00,4055,checkout,LEFT,fruit
13490,2019-09-04 18:53:00,4056,spices,fruit,entrance
13491,2019-09-04 18:55:00,4056,fruit,dairy,spices
13492,2019-09-04 18:57:00,4056,dairy,drinks,fruit
13493,2019-09-04 19:03:00,4056,drinks,checkout,dairy
13494,2019-09-04 19:04:00,4056,checkout,LEFT,drinks
